,word,frequency
1125,plu,1
951,uh,1
1127,ec,1
1128,blink,1
950,17,1
949,copi,1
947,magic,1
1307,grab,1
1309,human,1
514,2,1
613,lawn,1
1481,taken,1
1482,floor,1
607,row,1
1484,steadi,1
1485,librari,1
605,impos,1
1487,marijuana,1
604,disagr,1
1490,kept,1
602,agronomi,1
1492,diesel,1
601,volum,1
1494,onlin,1
600,soar,1
1496,admir,1
598,thursday,1
1498,otherwis,1
1500,consid,1
594,backyard,1
593,maintain,1
592,cream,1
591,secondari,1
589,poison,1
1506,presqu,1
588,oil,1
1480,congresswoman,1
1476,fsa,1
1310,known,1
614,impress,1
640,planet,1
1446,spade,1
1447,asset,1
639,fell,1
638,occasion,1
637,fantast,1
634,booth,1
632,stretch,1
1455,cte,1
629,groceri,1
1458,mass,1
625,payback,1
624,buyout,1
1462,repres,1
623,bag,1
1464,talent,1
622,instagram,1
1466,96,1
619,microphon,1
618,trial,1
1470,benefit,1
616,kaput,1
1472,subtleti,1
1473,turkey,1
615,airplan,1
1510,stack,1
583,lame,1
576,tack,1
1515,corn,1
1547,instruct,1
1549,fed,1
541,slowdown,1
1554,aquarium,1
1555,card,1
529,expand,1
528,k12,1
1558,berwick,1
527,yellow,1
524,attribut,1
1561,cogniz,1
1562,easili,1
1564,constant,1
1566,reprepar,1
1567,panel,1
1568,color,1
520,stint,1
1572,worthi,1
1573,multipl,1
518,tuesday,1
517,mutual,1
516,contrast,1
1577,migrant,1
1578,grandson,1
1579,stray,1
1546,strike,1
544,arriv,1
548,intend,1
565,congress,1
575,hayloft,1
574,conduit,1
1518,artist,1
1519,sector,1
1520,must,1
571,quiet,1
568,whew,1
1524,mow,1
1525,northeastern,1
567,ed,1
1527,lui,1
563,rule,1
549,worst,1
1531,boom,1
1532,despit,1
1533,version,1
562,sensori,1
560,refer,1
555,monmouth,1
1036,promis,1
1538,stonewal,1
553,influenc,1
1540,endless,1
552,bother,1
1444,chore,1
1441,wear,1
1440,romant,1
1373,highest,1
721,sun,1
1342,virolog,1
1344,sue,1
719,francisco,1
718,aquaculturist,1
1347,dissolv,1
715,input,1
712,sunday,1
710,expert,1
709,gun,1
708,fresh,1
707,giant,1
1356,tear,1
1357,realm,1
1358,wire,1
702,leader,1
1362,workshop,1
1363,norway,1
1364,rivard,1
701,veggi,1
700,therapist,1
699,homogen,1
1368,suburb,1
1370,weekend,1
697,365,1
1340,target,1
1339,sling,1
723,form,1
741,heavi,1
1311,rihanna,1
755,list,1
754,compet,1
752,princip,1
749,date,1
748,massabes,1
1318,viabl,1
1319,pari,1
744,33,1
1321,rout,1
1322,planner,1
1324,sir,1
724,springfarm,1
740,concentr,1
739,spreadsheet,1
738,endeavor,1
737,stupid,1
735,affirm,1
728,activ,1
726,blood,1
1333,programm,1
1334,ecosystem,1
1335,wikipedia,1
1336,leagu,1
695,desper,1
1374,obstacl,1
1438,opt,1
694,rest,1
667,australia,1
666,unusu,1
665,2022,1
1411,senior,1
1412,500,1
1413,120,1
663,devastatingli,1
1416,shi,1
661,januari,1
659,fundament,1
658,scare,1
1420,gritti,1
1421,psycholog,1
1423,paragraph,1
655,burnt,1
1425,grandma,1
1426,fulli,1
1427,fri,1
652,content,1
1431,cutter,1
649,throughout,1
1433,prohibit,1
1434,bin,1
648,shitload,1
645,paycheck,1
668,pfa,1
669,stag,1
671,knew,1
1389,sky,1
1376,similarli,1
1377,gate,1
693,express,1
690,googl,1
688,genet,1
1382,everywher,1
1384,saw,1
686,seven,1
685,60,1
683,fire,1
1388,nine,1
1390,footbal,1
1404,rise,1
682,satisfi,1
680,sadden,1
1393,comment,1
1394,worri,1
1395,spous,1
679,doe,1
676,payment,1
674,hydraul,1
1401,internet,1
672,bachelor,1
1403,heavili,1
2038,latin,1
